course_code	course_html_link
MUSC3850	https://programs-courses.uq.edu.au/course.html?course_code=MUSC3850
MUSC6014	https://programs-courses.uq.edu.au/course.html?course_code=MUSC6014
MUSC7001	https://programs-courses.uq.edu.au/course.html?course_code=MUSC7001
MUSC7010	https://programs-courses.uq.edu.au/course.html?course_code=MUSC7010
MUSC7050	https://programs-courses.uq.edu.au/course.html?course_code=MUSC7050
MUSC7180	https://programs-courses.uq.edu.au/course.html?course_code=MUSC7180
MUSC7260	https://programs-courses.uq.edu.au/course.html?course_code=MUSC7260
MUSC7370	https://programs-courses.uq.edu.au/course.html?course_code=MUSC7370
MUSC7630	https://programs-courses.uq.edu.au/course.html?course_code=MUSC7630
MUSC7655	https://programs-courses.uq.edu.au/course.html?course_code=MUSC7655
MUSM7014	https://programs-courses.uq.edu.au/course.html?course_code=MUSM7014
MUSM7016	https://programs-courses.uq.edu.au/course.html?course_code=MUSM7016
MUSM7608	https://programs-courses.uq.edu.au/course.html?course_code=MUSM7608
MUSM7628	https://programs-courses.uq.edu.au/course.html?course_code=MUSM7628
NEUR1020	https://programs-courses.uq.edu.au/course.html?course_code=NEUR1020
NEUR2020	https://programs-courses.uq.edu.au/course.html?course_code=NEUR2020
NEUR2530	https://programs-courses.uq.edu.au/course.html?course_code=NEUR2530
NEUR3002	https://programs-courses.uq.edu.au/course.html?course_code=NEUR3002
NEUR3302	https://programs-courses.uq.edu.au/course.html?course_code=NEUR3302
NEUR3733	https://programs-courses.uq.edu.au/course.html?course_code=NEUR3733
NUMW3101	https://programs-courses.uq.edu.au/course.html?course_code=NUMW3101
NUMW3204	https://programs-courses.uq.edu.au/course.html?course_code=NUMW3204
NUMW3214	https://programs-courses.uq.edu.au/course.html?course_code=NUMW3214
NUMW6002	https://programs-courses.uq.edu.au/course.html?course_code=NUMW6002
NUMW6003	https://programs-courses.uq.edu.au/course.html?course_code=NUMW6003
NURS1105	https://programs-courses.uq.edu.au/course.html?course_code=NURS1105
NURS1202	https://programs-courses.uq.edu.au/course.html?course_code=NURS1202
NURS1205	https://programs-courses.uq.edu.au/course.html?course_code=NURS1205
NURS2105	https://programs-courses.uq.edu.au/course.html?course_code=NURS2105
NURS2106	https://programs-courses.uq.edu.au/course.html?course_code=NURS2106
NURS2206	https://programs-courses.uq.edu.au/course.html?course_code=NURS2206
NURS3204	https://programs-courses.uq.edu.au/course.html?course_code=NURS3204
NURS3205	https://programs-courses.uq.edu.au/course.html?course_code=NURS3205
NURS7123	https://programs-courses.uq.edu.au/course.html?course_code=NURS7123
NURS7127	https://programs-courses.uq.edu.au/course.html?course_code=NURS7127
NURS7128	https://programs-courses.uq.edu.au/course.html?course_code=NURS7128
NURS7130	https://programs-courses.uq.edu.au/course.html?course_code=NURS7130
NURS7131	https://programs-courses.uq.edu.au/course.html?course_code=NURS7131
NURS7242	https://programs-courses.uq.edu.au/course.html?course_code=NURS7242
NURS7243	https://programs-courses.uq.edu.au/course.html?course_code=NURS7243
NURS7245	https://programs-courses.uq.edu.au/course.html?course_code=NURS7245
NUTR2003	https://programs-courses.uq.edu.au/course.html?course_code=NUTR2003
NUTR3012	https://programs-courses.uq.edu.au/course.html?course_code=NUTR3012
NUTR3201	https://programs-courses.uq.edu.au/course.html?course_code=NUTR3201
NUTR7001	https://programs-courses.uq.edu.au/course.html?course_code=NUTR7001
NUTR7009	https://programs-courses.uq.edu.au/course.html?course_code=NUTR7009
OCTY1203	https://programs-courses.uq.edu.au/course.html?course_code=OCTY1203
OCTY1205	https://programs-courses.uq.edu.au/course.html?course_code=OCTY1205
OCTY2207	https://programs-courses.uq.edu.au/course.html?course_code=OCTY2207
OCTY2208	https://programs-courses.uq.edu.au/course.html?course_code=OCTY2208
OCTY2209	https://programs-courses.uq.edu.au/course.html?course_code=OCTY2209
OCTY2210	https://programs-courses.uq.edu.au/course.html?course_code=OCTY2210
OCTY3208	https://programs-courses.uq.edu.au/course.html?course_code=OCTY3208
OCTY3209	https://programs-courses.uq.edu.au/course.html?course_code=OCTY3209
OCTY4206	https://programs-courses.uq.edu.au/course.html?course_code=OCTY4206
OCTY4207	https://programs-courses.uq.edu.au/course.html?course_code=OCTY4207
OCTY4208	https://programs-courses.uq.edu.au/course.html?course_code=OCTY4208
OCTY7808	https://programs-courses.uq.edu.au/course.html?course_code=OCTY7808
OCTY7809	https://programs-courses.uq.edu.au/course.html?course_code=OCTY7809
OCTY7810	https://programs-courses.uq.edu.au/course.html?course_code=OCTY7810
OCTY7811	https://programs-courses.uq.edu.au/course.html?course_code=OCTY7811
OCTY7819	https://programs-courses.uq.edu.au/course.html?course_code=OCTY7819
OCTY7826	https://programs-courses.uq.edu.au/course.html?course_code=OCTY7826
OCTY7827	https://programs-courses.uq.edu.au/course.html?course_code=OCTY7827
OCTY7828	https://programs-courses.uq.edu.au/course.html?course_code=OCTY7828
OCTY7830	https://programs-courses.uq.edu.au/course.html?course_code=OCTY7830
OCTY7834	https://programs-courses.uq.edu.au/course.html?course_code=OCTY7834
OCTY7840	https://programs-courses.uq.edu.au/course.html?course_code=OCTY7840
OHSS1000	https://programs-courses.uq.edu.au/course.html?course_code=OHSS1000
OHSS3002	https://programs-courses.uq.edu.au/course.html?course_code=OHSS3002
OHSS7000	https://programs-courses.uq.edu.au/course.html?course_code=OHSS7000
OHSS7004	https://programs-courses.uq.edu.au/course.html?course_code=OHSS7004
OHSS7005	https://programs-courses.uq.edu.au/course.html?course_code=OHSS7005
OHSS7102	https://programs-courses.uq.edu.au/course.html?course_code=OHSS7102
OHSS7200	https://programs-courses.uq.edu.au/course.html?course_code=OHSS7200
PARA3002	https://programs-courses.uq.edu.au/course.html?course_code=PARA3002
PHIL1002	https://programs-courses.uq.edu.au/course.html?course_code=PHIL1002
PHIL1013	https://programs-courses.uq.edu.au/course.html?course_code=PHIL1013
PHIL2013	https://programs-courses.uq.edu.au/course.html?course_code=PHIL2013
PHIL2090	https://programs-courses.uq.edu.au/course.html?course_code=PHIL2090
PHIL2110	https://programs-courses.uq.edu.au/course.html?course_code=PHIL2110
PHIL2190	https://programs-courses.uq.edu.au/course.html?course_code=PHIL2190
PHIL2300	https://programs-courses.uq.edu.au/course.html?course_code=PHIL2300
PHIL2750	https://programs-courses.uq.edu.au/course.html?course_code=PHIL2750
PHIL3002	https://programs-courses.uq.edu.au/course.html?course_code=PHIL3002
PHIL3612	https://programs-courses.uq.edu.au/course.html?course_code=PHIL3612
PHIL7221	https://programs-courses.uq.edu.au/course.html?course_code=PHIL7221
PHIP7122	https://programs-courses.uq.edu.au/course.html?course_code=PHIP7122
PHIP7142	https://programs-courses.uq.edu.au/course.html?course_code=PHIP7142
PHIP7162	https://programs-courses.uq.edu.au/course.html?course_code=PHIP7162
PHIP7202	https://programs-courses.uq.edu.au/course.html?course_code=PHIP7202
PHIP7230	https://programs-courses.uq.edu.au/course.html?course_code=PHIP7230
PHIP7281	https://programs-courses.uq.edu.au/course.html?course_code=PHIP7281
PHRM1102	https://programs-courses.uq.edu.au/course.html?course_code=PHRM1102
PHRM1203	https://programs-courses.uq.edu.au/course.html?course_code=PHRM1203
PHRM2102	https://programs-courses.uq.edu.au/course.html?course_code=PHRM2102
PHRM2202	https://programs-courses.uq.edu.au/course.html?course_code=PHRM2202
PHRM2300	https://programs-courses.uq.edu.au/course.html?course_code=PHRM2300
PHRM3102	https://programs-courses.uq.edu.au/course.html?course_code=PHRM3102
PHRM3202	https://programs-courses.uq.edu.au/course.html?course_code=PHRM3202
PHRM3302	https://programs-courses.uq.edu.au/course.html?course_code=PHRM3302
PHRM4012	https://programs-courses.uq.edu.au/course.html?course_code=PHRM4012
PHRM4062	https://programs-courses.uq.edu.au/course.html?course_code=PHRM4062
PHRM4071	https://programs-courses.uq.edu.au/course.html?course_code=PHRM4071
PHRM4072	https://programs-courses.uq.edu.au/course.html?course_code=PHRM4072
PHRM4102	https://programs-courses.uq.edu.au/course.html?course_code=PHRM4102
PHRM7032	https://programs-courses.uq.edu.au/course.html?course_code=PHRM7032
PHRM7033	https://programs-courses.uq.edu.au/course.html?course_code=PHRM7033
PHRM7040	https://programs-courses.uq.edu.au/course.html?course_code=PHRM7040
PHRM7095	https://programs-courses.uq.edu.au/course.html?course_code=PHRM7095
PHRM7102	https://programs-courses.uq.edu.au/course.html?course_code=PHRM7102
PHRM7203	https://programs-courses.uq.edu.au/course.html?course_code=PHRM7203
PHTY1200	https://programs-courses.uq.edu.au/course.html?course_code=PHTY1200
PHTY1221	https://programs-courses.uq.edu.au/course.html?course_code=PHTY1221
PHTY2220	https://programs-courses.uq.edu.au/course.html?course_code=PHTY2220
PHTY2230	https://programs-courses.uq.edu.au/course.html?course_code=PHTY2230
PHTY2240	https://programs-courses.uq.edu.au/course.html?course_code=PHTY2240
PHTY3250	https://programs-courses.uq.edu.au/course.html?course_code=PHTY3250
PHTY3260	https://programs-courses.uq.edu.au/course.html?course_code=PHTY3260
PHTY3280	https://programs-courses.uq.edu.au/course.html?course_code=PHTY3280
PHTY4402	https://programs-courses.uq.edu.au/course.html?course_code=PHTY4402
PHTY4403	https://programs-courses.uq.edu.au/course.html?course_code=PHTY4403
PHTY4404	https://programs-courses.uq.edu.au/course.html?course_code=PHTY4404
PHTY4405	https://programs-courses.uq.edu.au/course.html?course_code=PHTY4405
PHTY4408	https://programs-courses.uq.edu.au/course.html?course_code=PHTY4408
PHTY4409	https://programs-courses.uq.edu.au/course.html?course_code=PHTY4409
PHTY7812	https://programs-courses.uq.edu.au/course.html?course_code=PHTY7812
PHTY7822	https://programs-courses.uq.edu.au/course.html?course_code=PHTY7822
PHTY7823	https://programs-courses.uq.edu.au/course.html?course_code=PHTY7823
PHTY7825	https://programs-courses.uq.edu.au/course.html?course_code=PHTY7825
PHTY7882	https://programs-courses.uq.edu.au/course.html?course_code=PHTY7882
PHTY7883	https://programs-courses.uq.edu.au/course.html?course_code=PHTY7883
PHTY7884	https://programs-courses.uq.edu.au/course.html?course_code=PHTY7884
PHTY7888	https://programs-courses.uq.edu.au/course.html?course_code=PHTY7888
PHTY7889	https://programs-courses.uq.edu.au/course.html?course_code=PHTY7889
PHTY7946	https://programs-courses.uq.edu.au/course.html?course_code=PHTY7946
PHTY7953	https://programs-courses.uq.edu.au/course.html?course_code=PHTY7953
PHTY7954	https://programs-courses.uq.edu.au/course.html?course_code=PHTY7954
PHTY7962	https://programs-courses.uq.edu.au/course.html?course_code=PHTY7962
PHTY7964	https://programs-courses.uq.edu.au/course.html?course_code=PHTY7964
PHTY7966	https://programs-courses.uq.edu.au/course.html?course_code=PHTY7966
PHTY7968	https://programs-courses.uq.edu.au/course.html?course_code=PHTY7968
PHYL1007	https://programs-courses.uq.edu.au/course.html?course_code=PHYL1007
PHYL2064	https://programs-courses.uq.edu.au/course.html?course_code=PHYL2064
PHYL2067	https://programs-courses.uq.edu.au/course.html?course_code=PHYL2067
PHYS1002	https://programs-courses.uq.edu.au/course.html?course_code=PHYS1002
PHYS1171	https://programs-courses.uq.edu.au/course.html?course_code=PHYS1171
PHYS2041	https://programs-courses.uq.edu.au/course.html?course_code=PHYS2041
PHYS2082	https://programs-courses.uq.edu.au/course.html?course_code=PHYS2082
PHYS2100	https://programs-courses.uq.edu.au/course.html?course_code=PHYS2100
PHYS2941	https://programs-courses.uq.edu.au/course.html?course_code=PHYS2941
PHYS3020	https://programs-courses.uq.edu.au/course.html?course_code=PHYS3020
PHYS3071	https://programs-courses.uq.edu.au/course.html?course_code=PHYS3071
PHYS3830	https://programs-courses.uq.edu.au/course.html?course_code=PHYS3830
PHYS3900	https://programs-courses.uq.edu.au/course.html?course_code=PHYS3900
PHYS3920	https://programs-courses.uq.edu.au/course.html?course_code=PHYS3920
PHYS4040	https://programs-courses.uq.edu.au/course.html?course_code=PHYS4040
PHYS4045	https://programs-courses.uq.edu.au/course.html?course_code=PHYS4045
PHYS4055	https://programs-courses.uq.edu.au/course.html?course_code=PHYS4055
PHYS4080	https://programs-courses.uq.edu.au/course.html?course_code=PHYS4080
PHYS6004	https://programs-courses.uq.edu.au/course.html?course_code=PHYS6004
PHYS6601	https://programs-courses.uq.edu.au/course.html?course_code=PHYS6601
PHYS7004	https://programs-courses.uq.edu.au/course.html?course_code=PHYS7004
PHYS7021	https://programs-courses.uq.edu.au/course.html?course_code=PHYS7021
PHYS7045	https://programs-courses.uq.edu.au/course.html?course_code=PHYS7045
PHYS7141	https://programs-courses.uq.edu.au/course.html?course_code=PHYS7141
PHYS7200	https://programs-courses.uq.edu.au/course.html?course_code=PHYS7200
PHYS7712	https://programs-courses.uq.edu.au/course.html?course_code=PHYS7712
PHYS7713	https://programs-courses.uq.edu.au/course.html?course_code=PHYS7713
PHYS7714	https://programs-courses.uq.edu.au/course.html?course_code=PHYS7714
PHYS7722	https://programs-courses.uq.edu.au/course.html?course_code=PHYS7722
PHYS7723	https://programs-courses.uq.edu.au/course.html?course_code=PHYS7723
PHYS7744	https://programs-courses.uq.edu.au/course.html?course_code=PHYS7744
PHYS7900	https://programs-courses.uq.edu.au/course.html?course_code=PHYS7900
PLAN1100	https://programs-courses.uq.edu.au/course.html?course_code=PLAN1100
PLAN1101	https://programs-courses.uq.edu.au/course.html?course_code=PLAN1101
PLAN2003	https://programs-courses.uq.edu.au/course.html?course_code=PLAN2003
PLAN3000	https://programs-courses.uq.edu.au/course.html?course_code=PLAN3000
PLAN3001	https://programs-courses.uq.edu.au/course.html?course_code=PLAN3001
PLAN4009	https://programs-courses.uq.edu.au/course.html?course_code=PLAN4009
PLAN4100	https://programs-courses.uq.edu.au/course.html?course_code=PLAN4100
PLAN7122	https://programs-courses.uq.edu.au/course.html?course_code=PLAN7122
PLAN7126	https://programs-courses.uq.edu.au/course.html?course_code=PLAN7126
PLAN7615	https://programs-courses.uq.edu.au/course.html?course_code=PLAN7615
PLNT3009	https://programs-courses.uq.edu.au/course.html?course_code=PLNT3009
PLNT7005	https://programs-courses.uq.edu.au/course.html?course_code=PLNT7005
POLS1101	https://programs-courses.uq.edu.au/course.html?course_code=POLS1101
POLS1201	https://programs-courses.uq.edu.au/course.html?course_code=POLS1201
POLS1301	https://programs-courses.uq.edu.au/course.html?course_code=POLS1301
POLS1801	https://programs-courses.uq.edu.au/course.html?course_code=POLS1801
POLS2211	https://programs-courses.uq.edu.au/course.html?course_code=POLS2211
POLS2401	https://programs-courses.uq.edu.au/course.html?course_code=POLS2401
POLS2402	https://programs-courses.uq.edu.au/course.html?course_code=POLS2402
POLS2404	https://programs-courses.uq.edu.au/course.html?course_code=POLS2404
POLS2409	https://programs-courses.uq.edu.au/course.html?course_code=POLS2409
POLS2603	https://programs-courses.uq.edu.au/course.html?course_code=POLS2603
POLS2805	https://programs-courses.uq.edu.au/course.html?course_code=POLS2805
POLS3102	https://programs-courses.uq.edu.au/course.html?course_code=POLS3102
POLS3115	https://programs-courses.uq.edu.au/course.html?course_code=POLS3115
POLS3206	https://programs-courses.uq.edu.au/course.html?course_code=POLS3206
POLS3260	https://programs-courses.uq.edu.au/course.html?course_code=POLS3260
POLS3511	https://programs-courses.uq.edu.au/course.html?course_code=POLS3511
POLS3512	https://programs-courses.uq.edu.au/course.html?course_code=POLS3512
POLS3801	https://programs-courses.uq.edu.au/course.html?course_code=POLS3801
POLS3802	https://programs-courses.uq.edu.au/course.html?course_code=POLS3802
POLS6014	https://programs-courses.uq.edu.au/course.html?course_code=POLS6014
POLS7000	https://programs-courses.uq.edu.au/course.html?course_code=POLS7000
POLS7002	https://programs-courses.uq.edu.au/course.html?course_code=POLS7002
POLS7101	https://programs-courses.uq.edu.au/course.html?course_code=POLS7101
POLS7107	https://programs-courses.uq.edu.au/course.html?course_code=POLS7107
POLS7108	https://programs-courses.uq.edu.au/course.html?course_code=POLS7108
POLS7113	https://programs-courses.uq.edu.au/course.html?course_code=POLS7113
POLS7114	https://programs-courses.uq.edu.au/course.html?course_code=POLS7114
POLS7115	https://programs-courses.uq.edu.au/course.html?course_code=POLS7115
POLS7120	https://programs-courses.uq.edu.au/course.html?course_code=POLS7120
POLS7122	https://programs-courses.uq.edu.au/course.html?course_code=POLS7122
POLS7125	https://programs-courses.uq.edu.au/course.html?course_code=POLS7125
POLS7190	https://programs-courses.uq.edu.au/course.html?course_code=POLS7190
POLS7207	https://programs-courses.uq.edu.au/course.html?course_code=POLS7207
POLS7216	https://programs-courses.uq.edu.au/course.html?course_code=POLS7216
POLS7225	https://programs-courses.uq.edu.au/course.html?course_code=POLS7225
POLS7228	https://programs-courses.uq.edu.au/course.html?course_code=POLS7228
POLS7505	https://programs-courses.uq.edu.au/course.html?course_code=POLS7505
POLS7509	https://programs-courses.uq.edu.au/course.html?course_code=POLS7509
POLS7514	https://programs-courses.uq.edu.au/course.html?course_code=POLS7514
POLS7521	https://programs-courses.uq.edu.au/course.html?course_code=POLS7521
POLS7701	https://programs-courses.uq.edu.au/course.html?course_code=POLS7701
POLS7704	https://programs-courses.uq.edu.au/course.html?course_code=POLS7704
POLS7709	https://programs-courses.uq.edu.au/course.html?course_code=POLS7709
POLS7999	https://programs-courses.uq.edu.au/course.html?course_code=POLS7999
PPES2101	https://programs-courses.uq.edu.au/course.html?course_code=PPES2101
PPES4100	https://programs-courses.uq.edu.au/course.html?course_code=PPES4100
PSYC1030	https://programs-courses.uq.edu.au/course.html?course_code=PSYC1030
PSYC1040	https://programs-courses.uq.edu.au/course.html?course_code=PSYC1040
PSYC1100	https://programs-courses.uq.edu.au/course.html?course_code=PSYC1100
PSYC2000	https://programs-courses.uq.edu.au/course.html?course_code=PSYC2000
PSYC2010	https://programs-courses.uq.edu.au/course.html?course_code=PSYC2010
PSYC2030	https://programs-courses.uq.edu.au/course.html?course_code=PSYC2030
PSYC2040	https://programs-courses.uq.edu.au/course.html?course_code=PSYC2040
PSYC2050	https://programs-courses.uq.edu.au/course.html?course_code=PSYC2050
PSYC2063	https://programs-courses.uq.edu.au/course.html?course_code=PSYC2063
PSYC2361	https://programs-courses.uq.edu.au/course.html?course_code=PSYC2361
PSYC2991	https://programs-courses.uq.edu.au/course.html?course_code=PSYC2991
PSYC2992	https://programs-courses.uq.edu.au/course.html?course_code=PSYC2992
PSYC3000	https://programs-courses.uq.edu.au/course.html?course_code=PSYC3000
PSYC3020	https://programs-courses.uq.edu.au/course.html?course_code=PSYC3020
PSYC3032	https://programs-courses.uq.edu.au/course.html?course_code=PSYC3032
PSYC3042	https://programs-courses.uq.edu.au/course.html?course_code=PSYC3042
PSYC3082	https://programs-courses.uq.edu.au/course.html?course_code=PSYC3082
PSYC3122	https://programs-courses.uq.edu.au/course.html?course_code=PSYC3122
PSYC3282	https://programs-courses.uq.edu.au/course.html?course_code=PSYC3282
PSYC4121	https://programs-courses.uq.edu.au/course.html?course_code=PSYC4121
PSYC4181	https://programs-courses.uq.edu.au/course.html?course_code=PSYC4181
PSYC4191	https://programs-courses.uq.edu.au/course.html?course_code=PSYC4191
PSYC4221	https://programs-courses.uq.edu.au/course.html?course_code=PSYC4221
PSYC4881	https://programs-courses.uq.edu.au/course.html?course_code=PSYC4881
PSYC4882	https://programs-courses.uq.edu.au/course.html?course_code=PSYC4882
PSYC4883	https://programs-courses.uq.edu.au/course.html?course_code=PSYC4883
PSYC4884	https://programs-courses.uq.edu.au/course.html?course_code=PSYC4884
PSYC4885	https://programs-courses.uq.edu.au/course.html?course_code=PSYC4885
PSYC4886	https://programs-courses.uq.edu.au/course.html?course_code=PSYC4886
PSYC4887	https://programs-courses.uq.edu.au/course.html?course_code=PSYC4887
PSYC7021	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7021
PSYC7043	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7043
PSYC7053	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7053
PSYC7115	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7115
PSYC7231	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7231
PSYC7261	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7261
PSYC7400	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7400
PSYC7402	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7402
PSYC7403	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7403
PSYC7415	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7415
PSYC7424	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7424
PSYC7425	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7425
PSYC7435	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7435
PSYC7464	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7464
PSYC7474	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7474
PSYC7494	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7494
PSYC7534	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7534
PSYC7544	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7544
PSYC7554	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7554
PSYC7584	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7584
PSYC7725	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7725
PSYC7775	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7775
PSYC7806	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7806
PSYC7808	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7808
PSYC7810	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7810
PSYC7811	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7811
PSYC7820	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7820
PSYC7830	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7830
PSYC7840	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7840
PSYC7901	https://programs-courses.uq.edu.au/course.html?course_code=PSYC7901
PSYC8005	https://programs-courses.uq.edu.au/course.html?course_code=PSYC8005
PSYC8010	https://programs-courses.uq.edu.au/course.html?course_code=PSYC8010
PSYC8017	https://programs-courses.uq.edu.au/course.html?course_code=PSYC8017
PSYC8291	https://programs-courses.uq.edu.au/course.html?course_code=PSYC8291
PSYC8302	https://programs-courses.uq.edu.au/course.html?course_code=PSYC8302
PSYC8304	https://programs-courses.uq.edu.au/course.html?course_code=PSYC8304
PSYC8320	https://programs-courses.uq.edu.au/course.html?course_code=PSYC8320
PSYC8330	https://programs-courses.uq.edu.au/course.html?course_code=PSYC8330
PSYC8350	https://programs-courses.uq.edu.au/course.html?course_code=PSYC8350
PSYC8360	https://programs-courses.uq.edu.au/course.html?course_code=PSYC8360
PSYC8370	https://programs-courses.uq.edu.au/course.html?course_code=PSYC8370
PSYC8380	https://programs-courses.uq.edu.au/course.html?course_code=PSYC8380
PUBH1103	https://programs-courses.uq.edu.au/course.html?course_code=PUBH1103
PUBH1110	https://programs-courses.uq.edu.au/course.html?course_code=PUBH1110
PUBH2004	https://programs-courses.uq.edu.au/course.html?course_code=PUBH2004
PUBH2007	https://programs-courses.uq.edu.au/course.html?course_code=PUBH2007
PUBH3010	https://programs-courses.uq.edu.au/course.html?course_code=PUBH3010
PUBH7003	https://programs-courses.uq.edu.au/course.html?course_code=PUBH7003
PUBH7027	https://programs-courses.uq.edu.au/course.html?course_code=PUBH7027
PUBH7033	https://programs-courses.uq.edu.au/course.html?course_code=PUBH7033
PUBH7034	https://programs-courses.uq.edu.au/course.html?course_code=PUBH7034
PUBH7044	https://programs-courses.uq.edu.au/course.html?course_code=PUBH7044
PUBH7045	https://programs-courses.uq.edu.au/course.html?course_code=PUBH7045
PUBH7101	https://programs-courses.uq.edu.au/course.html?course_code=PUBH7101
PUBH7110	https://programs-courses.uq.edu.au/course.html?course_code=PUBH7110
PUBH7611	https://programs-courses.uq.edu.au/course.html?course_code=PUBH7611
PUBH7618	https://programs-courses.uq.edu.au/course.html?course_code=PUBH7618
PUBH7631	https://programs-courses.uq.edu.au/course.html?course_code=PUBH7631
PUBH7632	https://programs-courses.uq.edu.au/course.html?course_code=PUBH7632
PUBH7645	https://programs-courses.uq.edu.au/course.html?course_code=PUBH7645
PUBH7900	https://programs-courses.uq.edu.au/course.html?course_code=PUBH7900
PUBH7902	https://programs-courses.uq.edu.au/course.html?course_code=PUBH7902
PUBH7950	https://programs-courses.uq.edu.au/course.html?course_code=PUBH7950
PUBH7959	https://programs-courses.uq.edu.au/course.html?course_code=PUBH7959
PXMH7103	https://programs-courses.uq.edu.au/course.html?course_code=PXMH7103
PXMH7104	https://programs-courses.uq.edu.au/course.html?course_code=PXMH7104
PXMH7106	https://programs-courses.uq.edu.au/course.html?course_code=PXMH7106
PXMH7108	https://programs-courses.uq.edu.au/course.html?course_code=PXMH7108
PXMH7110	https://programs-courses.uq.edu.au/course.html?course_code=PXMH7110
PXMH7112	https://programs-courses.uq.edu.au/course.html?course_code=PXMH7112
PXMH7114	https://programs-courses.uq.edu.au/course.html?course_code=PXMH7114
PXMH7116	https://programs-courses.uq.edu.au/course.html?course_code=PXMH7116
QBIO7008	https://programs-courses.uq.edu.au/course.html?course_code=QBIO7008
QBIO7009	https://programs-courses.uq.edu.au/course.html?course_code=QBIO7009
RBUS3888	https://programs-courses.uq.edu.au/course.html?course_code=RBUS3888
RBUS3900	https://programs-courses.uq.edu.au/course.html?course_code=RBUS3900
RBUS3999	https://programs-courses.uq.edu.au/course.html?course_code=RBUS3999
RBUS4411	https://programs-courses.uq.edu.au/course.html?course_code=RBUS4411
RBUS4888	https://programs-courses.uq.edu.au/course.html?course_code=RBUS4888
RBUS4999	https://programs-courses.uq.edu.au/course.html?course_code=RBUS4999
RBUS6901	https://programs-courses.uq.edu.au/course.html?course_code=RBUS6901
RBUS6902	https://programs-courses.uq.edu.au/course.html?course_code=RBUS6902
RBUS6923	https://programs-courses.uq.edu.au/course.html?course_code=RBUS6923
RBUS6933	https://programs-courses.uq.edu.au/course.html?course_code=RBUS6933
RBUS6997	https://programs-courses.uq.edu.au/course.html?course_code=RBUS6997
RBUS7888	https://programs-courses.uq.edu.au/course.html?course_code=RBUS7888
RBUS7985	https://programs-courses.uq.edu.au/course.html?course_code=RBUS7985
RBUS7993	https://programs-courses.uq.edu.au/course.html?course_code=RBUS7993
RBUS7999	https://programs-courses.uq.edu.au/course.html?course_code=RBUS7999
REIT4842	https://programs-courses.uq.edu.au/course.html?course_code=REIT4842
REIT4882	https://programs-courses.uq.edu.au/course.html?course_code=REIT4882
REIT6811	https://programs-courses.uq.edu.au/course.html?course_code=REIT6811
REIT7820	https://programs-courses.uq.edu.au/course.html?course_code=REIT7820
REIT7840	https://programs-courses.uq.edu.au/course.html?course_code=REIT7840
REIT7842	https://programs-courses.uq.edu.au/course.html?course_code=REIT7842
REIT7880	https://programs-courses.uq.edu.au/course.html?course_code=REIT7880
REIT7882	https://programs-courses.uq.edu.au/course.html?course_code=REIT7882
RELN1080	https://programs-courses.uq.edu.au/course.html?course_code=RELN1080
RELN1510	https://programs-courses.uq.edu.au/course.html?course_code=RELN1510
RELN2307	https://programs-courses.uq.edu.au/course.html?course_code=RELN2307
RELN2410	https://programs-courses.uq.edu.au/course.html?course_code=RELN2410
RELN3000	https://programs-courses.uq.edu.au/course.html?course_code=RELN3000
RELN3002	https://programs-courses.uq.edu.au/course.html?course_code=RELN3002
RSCH9007	https://programs-courses.uq.edu.au/course.html?course_code=RSCH9007
RSSN1120	https://programs-courses.uq.edu.au/course.html?course_code=RSSN1120
RSSN2120	https://programs-courses.uq.edu.au/course.html?course_code=RSSN2120
RSSN3140	https://programs-courses.uq.edu.au/course.html?course_code=RSSN3140
RSSN6014	https://programs-courses.uq.edu.au/course.html?course_code=RSSN6014
SCIE1000	https://programs-courses.uq.edu.au/course.html?course_code=SCIE1000
SCIE1200	https://programs-courses.uq.edu.au/course.html?course_code=SCIE1200
